target_ID	TAR_ID	drugbank_ID	target_name	kegg
2580	TAR02580	6267	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	
2583	TAR02583	5175	Hypothetical protein SMU.260	
2584	TAR02584	4922	Cytochrome c, putative	
2587	TAR02587	5211	Extracellular subtilisin-like serine proteinase	
2588	TAR02588	3240	Methylmalonyl-CoA carboxyltransferase 12S subunit	
2589	TAR02589	4387	Glycerol dehydratase	
2590	TAR02590	4990	PpcA	
2591	TAR02591	6304	Ferredoxin component of carbazole	
2593	TAR02593	4669	Endo-1,4-beta-xylanase A	
2594	TAR02594	6257	Histidine ammonia-lyase	
2595	TAR02595	5420	4-chlorobenzoyl CoA ligase	
2596	TAR02596	4956	Quinohemoprotein alcohol dehydrogenase ADH IIB	
2597	TAR02597	3173	Enolase	
2598	TAR02598	4780	Formylmethionine deformylase, putative	
2599	TAR02599	5421	Uridine phosphorylase, putative	
2600	TAR02600	4582	Putative pteridine reductase 2	
2601	TAR02601	5741	Deoxyuridine 5'-triphosphate nucleotidohydrolase, putative	
2602	TAR02602	6302	Putative FAD-monooxygenase	
2603	TAR02603	4504	WbpP	
2604	TAR02604	6774	FeeM	
2605	TAR02605	3903	Aminolevulinate, delta-, synthase 2	
2608	TAR02608	4377	NPQTN specific sortase B	
2610	TAR02610	2776	N-acetylornithine carbamoyltransferase	
2611	TAR02611	6394	Bacterioferritin comigratory protein	
2612	TAR02612	5721	Pol protein	
2613	TAR02613	4903	Methyl-accepting chemotaxis protein	
2614	TAR02614	4285	Peptide amidase	
2616	TAR02616	4606	Purine trans deoxyribosylase	
2617	TAR02617	4764	Cytochrome P450 165C4	
2618	TAR02618	4999	Cytochrome P450 165B3	
2619	TAR02619	5775	DNA-directed RNA polymerase omega chain	
2621	TAR02621	5773	DNA-directed RNA polymerase beta chain	
2623	TAR02623	4482	UDP-galactose 4-epimerase	
2624	TAR02624	4411	DNA protection during starvation protein	
2625	TAR02625	4970	Cytochrome c nitrite reductase catalytic subunit	
2626	TAR02626	4702	Alpha-glucuronidase	
2627	TAR02627	4271	Anthranilate phosphoribosyltransferase	
2628	TAR02628	4972	P450cin	
2630	TAR02630	6868	Quinohemoprotein amine dehydrogenase 40 kDa subunit	
2631	TAR02631	6866	Quinohemoprotein amine dehydrogenase subunit gamma	
2632	TAR02632	6867	Quinohemoprotein amine dehydrogenase 60 kDa subunit	
2635	TAR02635	3627	UPF0190 protein yedY	
2636	TAR02636	633	Penicillin-binding proteins 1A/1B	
2637	TAR02637	5745	O-GlcNAcase nagJ	
2639	TAR02639	5631	Bacteriorhodopsin	
2640	TAR02640	5635	Putative ABC transport protein, solute-binding component	
2642	TAR02642	3489	Acetyl-coenzyme A synthetase	
2643	TAR02643	5466	Putative sugar kinase	
2644	TAR02644	2749	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	
2645	TAR02645	4563	Acetyl transferase	
2646	TAR02646	3428	H(+)/Cl(-) exchange transporter clcA	
2647	TAR02647	6507	NS3 protease	
2648	TAR02648	4920	Peroxidase/catalase	
2649	TAR02649	6643	Beta-lactamase AmpC	
2650	TAR02650	5683	Halohydrin dehalogenase	
2651	TAR02651	4896	LgtC	
2652	TAR02652	5742	Phosphotriesterase	
2654	TAR02654	3116	Bacterioferritin	
2655	TAR02655	6385	H subunit of photosynthetic reaction center complex	
2656	TAR02656	4832	6-oxocamphor hydrolase	
2657	TAR02657	4623	Protease	
2659	TAR02659	4774	NTPase P4	
2660	TAR02660	3908	P-selectin cytoplasmic tail-associated protein	
2661	TAR02661	2624	Probable 2-phosphosulfolactate phosphatase	
2664	TAR02664	5602	LicC protein	
2665	TAR02665	5252	Bifunctional protein glmU	
2666	TAR02666	4760	Mll3241 protein	
2668	TAR02668	6468	Pyruvate carboxylase	
2670	TAR02670	939	50S ribosomal protein L3	
2671	TAR02671	2361	Response regulator pleD	
2672	TAR02672	4449	ADP-ribosyltransferase	
2673	TAR02673	5690	Glycosyltransferase GtfD	
2674	TAR02674	5072	N,N-dimethylglycine oxidase	
2675	TAR02675	6599	HTH-type transcriptional regulator ttgR	
2676	TAR02676	5637	Xanthan lyase	
2677	TAR02677	3909	Hepatic peroxysomal alanine:glyoxylate aminotransferase	
2678	TAR02678	5592	Ribonucleoside-diphosphate reductase subunit beta	
2679	TAR02679	5275	Multidrug resistance ABC transporter ATP-binding and permease protein	
2680	TAR02680	5190	Rubredoxin-oxygen oxidoreductase	
2681	TAR02681	4937	Cytochrome oxidase subunit II	
2682	TAR02682	4558	Iota-carrageenase, CgiA	
2684	TAR02684	3137	Formaldehyde-activating enzyme	
2686	TAR02686	4608	Putative cytochrome P450	
2687	TAR02687	4601	HMG-CoA synthase	
2688	TAR02688	4405	Nitric oxide reductase	
2689	TAR02689	5634	IAG-nucleoside hydrolase	
2690	TAR02690	5328	Prostaglandin F synthase	
2691	TAR02691	4508	Alcohol dehydrogenase	
2693	TAR02693	3292	Alanine racemase, catabolic	
2696	TAR02696	6479	Vanillate porin OpdK	
2697	TAR02697	6483	Probable outer membrane protein	
2698	TAR02698	3439	Phosphoheptose isomerase	
2700	TAR02700	4666	Fucose-binding lectin PA-IIL	
2702	TAR02702	5670	Organic hydroperoxide resistance protein	
2704	TAR02704	6265	Neutral ceramidase	
2705	TAR02705	6729	FMN-dependent NADH-azoreductase 1	
2706	TAR02706	6245	SDS hydrolase SdsA1	
2709	TAR02709	5365	Metallo beta-lactamase	
2710	TAR02710	4586	FEZ-1 protein	
2711	TAR02711	6443	Outer membrane porin C	
2712	TAR02712	5246	Xylanase Y	
2713	TAR02713	6535	Ribonuclease H	
2715	TAR02715	6880	Alpha-amylase G-6	
2716	TAR02716	4667	BH0236 protein	
2717	TAR02717	5115	FkbI	
2718	TAR02718	4931	Cytochrome P450 167A1	
2719	TAR02719	6702	Organic hydroperoxide resistance protein, putative	
2720	TAR02720	5354	DevB protein	
2721	TAR02721	6796	CAI-1 autoinducer synthase	
2722	TAR02722	6393	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	
2723	TAR02723	4829	Transcriptional regulator, HTH_3 family	
2724	TAR02724	4538	Hypothetical protein VC1899	
2725	TAR02725	6371	Beta-hexosaminidase	
2726	TAR02726	4295	Hypothetical protein VC0232	
2727	TAR02727	4560	AlgQ2	
2728	TAR02728	4559	AlgQ1	
2729	TAR02729	5696	Alginate lyase	
2730	TAR02730	5660	Esterase EstB	
2733	TAR02733	4960	Putative cytochrome P450-family protein	
2734	TAR02734	4812	Extended-spectrum beta-lactamase CTX-M-14	
2735	TAR02735	4629	Beta-lactamase CTX-M-9a	
2736	TAR02736	6636	NADPH:ferredoxin reductase	
2739	TAR02739	2573	Cocaine esterase	
2740	TAR02740	4486	Phenol 2-hydroxylase component B	
2741	TAR02741	3779	Alpha-2,3/8-sialyltransferase	
2742	TAR02742	4423	Levodione reductase	
2743	TAR02743	6770	D-Amino acid amidase	
2744	TAR02744	5608	Carboxyethylarginine synthase	
2745	TAR02745	4548	Gyrase B	
2747	TAR02747	5265	FtsH	
2748	TAR02748	3920	Methylenetetrahydrofolate reductase intermediate form	
2749	TAR02749	6612	Serine/threonine-protein kinase MST4	
2750	TAR02750	3188	IspD/ispF bifunctional enzyme [Includes: 2-C-methyl-D-erythritol 4- phosphate cytidylyltransferase	
2752	TAR02752	5701	V-1 protease	
2754	TAR02754	4565	Aminoglycoside 6'-N-acetyltransferase	
2755	TAR02755	3050	Nucleoside deoxyribosyltransferase	
2756	TAR02756	2885	Carboxyethyl-arginine beta-lactam-synthase	
2758	TAR02758	5642	Chaperone clpB	
2759	TAR02759	6481	TbuX	
2760	TAR02760	5122	Mersacidin decarboxylase	
2761	TAR02761	5410	Unsaturated glucuronyl hydrolase	
2763	TAR02763	5000	HemO	
2764	TAR02764	4561	Beta-agarase A	
2765	TAR02765	5209	Maltose binding protein	
2766	TAR02766	4784	Beta-mannosidase	
2767	TAR02767	4652	Phosphoserine aminotransferase	
2768	TAR02768	5487	Nogalonic acid methyl ester cyclase	
2769	TAR02769	4902	Nine-heme cytochrome c	
2770	TAR02770	4778	Surface protein A	
2771	TAR02771	3152	Cytochrome c''	
2772	TAR02772	2664	S-ribosylhomocysteine lyase	
2774	TAR02774	3329	Tryptophanyl-tRNA synthetase 2	
2775	TAR02775	5650	NimA-related protein	
2776	TAR02776	5056	Maltooligosyltrehalose trehalohydrolase, putative	
2778	TAR02778	5197	Trp repressor binding protein WrbA, putative	
2779	TAR02779	5207	Agmatinase, putative	
2781	TAR02781	5142	Protein-tyrosine-phosphatase	
2782	TAR02782	3913	Glutamic acid decarboxylase	
2783	TAR02783	3914	Alanine-glyoxylate aminotransferase homolog	
2784	TAR02784	6858	Inactive carboxylesterase 4	
2786	TAR02786	5437	Putative alkylsulfatase	
2787	TAR02787	5304	UPF0166 protein TM_0021	
2788	TAR02788	4668	Laminarinase	
2789	TAR02789	4536	Transcriptional regulator, IclR family	
2791	TAR02791	3082	Aminomethyltransferase	
2792	TAR02792	5668	5-methyltetrahydrofolate S-homocysteine methyltransferase	
2793	TAR02793	4264	Alpha-L-fucosidase, putative	
2794	TAR02794	3134	Phospho-2-dehydro-3-deoxyheptonate aldolase	
2795	TAR02795	5326	Oxidoreductase, short chain dehydrogenase/reductase family	
2796	TAR02796	2567	Thymidylate synthase thyX	
2797	TAR02797	4306	HemK protein	
2798	TAR02798	5588	Cell division protein FtsY	
2799	TAR02799	5641	Rod shape-determining protein MreB	
2800	TAR02800	3038	Spermidine synthase	
2803	TAR02803	5342	NADH-dependent butanol dehydrogenase, putative	
2804	TAR02804	4366	Riboflavin kinase/FMN adenylyltransferase	
2805	TAR02805	4309	S-adenosyl-L-methionine-dependent methyltransferase mraW	
2806	TAR02806	5333	Alcohol dehydrogenase, iron-containing	
2807	TAR02807	5346	Oxidoreductase, aldo/keto reductase family	
2810	TAR02810	5366	Sugar-phosphate isomerase	
2811	TAR02811	4546	Aminotransferase, putative	
2812	TAR02812	3583	6-phosphogluconolactonase	
2814	TAR02814	4495	3-oxoacyl-(Acyl carrier protein) reductase	
2815	TAR02815	4526	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein	
2816	TAR02816	2538	6-phospho-beta-glucosidase bglT	
2817	TAR02817	2941	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	
2818	TAR02818	6563	Sensor protein	
2820	TAR02820	4506	Myo-inositol-1-phosphate synthase-related protein	
2821	TAR02821	5598	Glycerol uptake operon antiterminator-related protein	
2822	TAR02822	3366	GTP-binding protein engA	
2823	TAR02823	5433	UPF0230 protein TM_1468	
2825	TAR02825	2659	Dihydrodipicolinate synthase	
2827	TAR02827	4435	L-aspartate dehydrogenase	
2828	TAR02828	5628	Probable GTPase engC	
2829	TAR02829	4823	L-allo-threonine aldolase	
2830	TAR02830	4517	Probable butyrate kinase 2	
2831	TAR02831	5590	N utilization substance protein B homolog	
2832	TAR02832	4428	Redox-sensing transcriptional repressor rex	
2833	TAR02833	5488	PPH	
2834	TAR02834	4833	Propionyl-CoA carboxylase complex B subunit	
2835	TAR02835	2262	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	
2836	TAR02836	5450	Prolyl endopeptidase Pep	
2839	TAR02839	5449	Hypothetical gliding protein	
2840	TAR02840	4835	CarC	
2841	TAR02841	4776	CarA	
2842	TAR02842	3215	Alpha-N-arabinofuranosidase	
2843	TAR02843	4971	Nonaheme cytochrome c	
2844	TAR02844	3915	Cysteine sulfinic acid decarboxylase-related protein 1	
2845	TAR02845	5165	Quinoprotein ethanol dehydrogenase	
2846	TAR02846	4547	Iron binding protein FbpA	
2850	TAR02850	3399	Limonene-1,2-epoxide hydrolase	
2851	TAR02851	4830	Aldose 1-epimerase	
2852	TAR02852	4811	Amylosucrase	
2853	TAR02853	4877	Beta-mannanase	
2855	TAR02855	4446	3alpha-hydroxysteroid dehydrogenase/carbonyl reductase	
2856	TAR02856	4427	TDP-glucose-4,6-dehydratase	
2857	TAR02857	6561	Type I polyketide synthase PikAIV	
2858	TAR02858	4802	L-cysteine/cystine lyase C-DES	
2859	TAR02859	4600	Malonamidase E2	
2862	TAR02862	2808	Chloramphenicol acetyltransferase 3	
2863	TAR02863	566	Serotransferrin	
2864	TAR02864	2718	Chloramphenicol 3-O phosphotransferase	
2865	TAR02865	6142	Solute carrier family 22 member 8	
2866	TAR02866	397	Monocarboxylate transporter 3	
2867	TAR02867	3986	Protein-glutamine gamma-glutamyltransferase 6	
2868	TAR02868	914	Formimidoyltransferase-cyclodeaminase	
2869	TAR02869	2119	Cytochrome b5	
2870	TAR02870	201	Glutamate dehydrogenase 1, mitochondrial	
2872	TAR02872	336	Ornithine carbamoyltransferase, mitochondrial	
2873	TAR02873	6	Coagulation factor XIII A chain	
2874	TAR02874	426	Aspartate aminotransferase, mitochondrial	
2875	TAR02875	3814	Complement C1r subcomponent	
2876	TAR02876	3095	Complement factor B	
2877	TAR02877	6231	Pepsin A	
2878	TAR02878	1128	Alpha-2-macroglobulin	
2879	TAR02879	6574	GTPase KRas	
2880	TAR02880	826	Oxytocin-neurophysin 1	
2881	TAR02881	5666	Parathyroid hormone	
2882	TAR02882	5961	Insulin	
2883	TAR02883	3844	HLA class II histocompatibility antigen, DQ(6) alpha chain	
2884	TAR02884	3863	Collagen alpha-1(II) chain	
2885	TAR02885	3853	Collagen alpha-1(III) chain	
2886	TAR02886	595	Fibrinogen alpha chain	
2887	TAR02887	3812	Fibrinogen beta chain [Contains: Fibrinopeptide B]	
2888	TAR02888	3813	Fibrinogen gamma chain	
2889	TAR02889	3866	Serum amyloid A protein	
2890	TAR02890	3815	Complement C1q subcomponent subunit A	
2891	TAR02891	3816	Complement C1q subcomponent subunit B	
2892	TAR02892	3817	Complement C1q subcomponent subunit C	
2893	TAR02893	1200	AMBP protein	
2894	TAR02894	1258	Platelet basic protein	
2895	TAR02895	1959	Platelet factor 4	
2896	TAR02896	95	Ferritin light chain	
2897	TAR02897	443	Ferritin heavy chain	
2898	TAR02898	798	Osteocalcin	
2899	TAR02899	1733	Vitronectin	
2900	TAR02900	3069	Fructose-bisphosphate aldolase A	
2901	TAR02901	6400	Colipase	
2902	TAR02902	2320	Thymidine kinase, cytosolic	
2903	TAR02903	2132	Protein S100-B	
2904	TAR02904	2565	Tubulin beta-4 chain	
2906	TAR02906	577	Argininosuccinate lyase	
2907	TAR02907	6648	Calpain small subunit 1	
2908	TAR02908	3030	Salivary alpha-amylase	
2909	TAR02909	1349	Plasminogen activator inhibitor 2	
2910	TAR02910	5563	Galectin-2	
2911	TAR02911	6823	Alkaline phosphatase, placental type	
2912	TAR02912	3825	Tetranectin	
2913	TAR02913	3826	Keratin, type II cytoskeletal 8	
2914	TAR02914	2954	Uroporphyrinogen decarboxylase	
2915	TAR02915	3846	Retinoblastoma-associated protein	
2916	TAR02916	6343	ATP synthase subunit beta, mitochondrial	
2917	TAR02917	788	Creatine kinase M-type	
2918	TAR02918	10	Glycogen phosphorylase, liver form	
2919	TAR02919	125	DNA polymerase beta	
2920	TAR02920	1812	Kallikrein-1	
2921	TAR02921	1245	Vitamin K-dependent protein S	
2922	TAR02922	4240	Protein disulfide-isomerase	
2923	TAR02923	3840	Asialoglycoprotein receptor 2	
2924	TAR02924	2111	Annexin A2	
2925	TAR02925	5591	Complement component C8 gamma chain	
2926	TAR02926	5730	Calpain-1 catalytic subunit	
2927	TAR02927	6122	Carbonic anhydrase 3	
2928	TAR02928	3176	Trypsin-1	
2929	TAR02929	2033	Beta-hexosaminidase beta chain	
2930	TAR02930	128	Adenine phosphoribosyltransferase	
2931	TAR02931	210	Bifunctional aminoacyl-tRNA synthetase [Includes: Glutamyl-tRNA synthetase	
2932	TAR02932	167	L-lactate dehydrogenase C chain	
2933	TAR02933	6358	Cytochrome b-c1 complex subunit 6, mitochondrial	
2934	TAR02934	6824	Tyrosine-protein kinase Lyn	
2935	TAR02935	5682	Ribonuclease pancreatic	
2936	TAR02936	3864	Collagen alpha-2(I) chain	
2937	TAR02937	1196	Complement decay-accelerating factor	
2938	TAR02938	1354	Beta-glucuronidase	
2939	TAR02939	3456	Heat shock protein HSP 90-beta	
2940	TAR02940	242	Asparagine synthetase [glutamine-hydrolyzing]	
2941	TAR02941	396	Alcohol dehydrogenase 4	
2942	TAR02942	488	Integrin alpha-IIb	
2943	TAR02943	6356	Cytochrome c1, heme protein, mitochondrial	
2944	TAR02944	361	Fibroblast growth factor 4	
2945	TAR02945	138	Interleukin-3	
2946	TAR02946	4228	Keratin, type II cytoskeletal 7	
2947	TAR02947	4609	U1 small nuclear ribonucleoprotein A	
2948	TAR02948	153	Dopamine beta-hydroxylase	
2949	TAR02949	597	Dihydropteridine reductase	
2950	TAR02950	331	Retinol-binding protein I, cellular	
2951	TAR02951	6459	Glycodelin	
2952	TAR02952	896	Glutathione S-transferase Mu 1	
2953	TAR02953	6493	Cytochrome c oxidase subunit 6C	
2954	TAR02954	603	DNA polymerase alpha catalytic subunit	
2955	TAR02955	4161	Furin	
2956	TAR02956	269	Adrenodoxin, mitochondrial	
2957	TAR02957	3354	Ras-related protein Rap-2a	
2958	TAR02958	2390	Nonsecretory ribonuclease	
2959	TAR02959	4032	Microsomal glutathione S-transferase 1	
2960	TAR02960	1334	Tissue factor pathway inhibitor	
2961	TAR02961	1075	Alkaline phosphatase, placental-like	
2962	TAR02962	4033	S-formylglutathione hydrolase	
2963	TAR02963	1847	78 kDa glucose-regulated protein	
2964	TAR02964	974	Phenylethanolamine N-methyltransferase	
2965	TAR02965	3875	Glycogen phosphorylase, brain form	
2966	TAR02966	2347	Proto-oncogene serine/threonine-protein kinase Pim-1	
2967	TAR02967	3185	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	
2968	TAR02968	6447	Guanine nucleotide-binding protein G(t) subunit alpha-1	
2969	TAR02969	771	Pyruvate carboxylase, mitochondrial	
2970	TAR02970	6798	Uteroglobin	
2971	TAR02971	6120	Cation-independent mannose-6-phosphate receptor	
2972	TAR02972	815	Histidyl-tRNA synthetase, cytoplasmic	
2973	TAR02973	863	Cellular retinaldehyde-binding protein	
2974	TAR02974	92	Creatine kinase B-type	
2975	TAR02975	18	High affinity immunoglobulin epsilon receptor subunit alpha	
2976	TAR02976	5483	Annexin A3	
2977	TAR02977	192	Creatine kinase, ubiquitous mitochondrial	
2978	TAR02978	1123	Eosinophil cationic protein	
2979	TAR02979	6803	Myosin-7	
2980	TAR02980	6272	Uracil-DNA glycosylase	
2981	TAR02981	6489	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	
2982	TAR02982	2184	Cystic fibrosis transmembrane conductance regulator	
2983	TAR02983	3836	Bone-marrow proteoglycan	
2984	TAR02984	2129	Sucrase-isomaltase, intestinal	
2985	TAR02985	3834	Nidogen-1	
2986	TAR02986	98	Pyruvate kinase isozymes M1/M2	
2987	TAR02987	2091	Endoplasmin	
2988	TAR02988	6801	Myosin light chain 6B	
2989	TAR02989	976	Platelet glycoprotein IX	
2990	TAR02990	6498	Cytochrome c oxidase subunit 6B1	
2991	TAR02991	799	Aspartyl-tRNA synthetase, cytoplasmic	
2992	TAR02992	6645	D-amino-acid oxidase	
2993	TAR02993	6362	Cytochrome b-c1 complex subunit 7	
2994	TAR02994	6255	Carboxypeptidase A1	
2995	TAR02995	5579	Carboxypeptidase B	
2996	TAR02996	6755	Poliovirus receptor	
2997	TAR02997	287	Beta-1,4-galactosyltransferase 1	
2998	TAR02998	1859	Prostatic acid phosphatase	
2999	TAR02999	4880	Membrane cofactor protein	
3000	TAR03000	5294	Nucleoside diphosphate kinase A	
3001	TAR03001	6495	Cytochrome c oxidase subunit 7C, mitochondrial	
3002	TAR03002	6607	Aggrecan core protein	
3003	TAR03003	1750	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	
3004	TAR03004	839	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	
3005	TAR03005	1374	Natriuretic peptides B	
3006	TAR03006	1900	Bactericidal permeability-increasing protein	
3007	TAR03007	487	Aldo-keto reductase family 1 member C4	
3008	TAR03008	456	Creatine kinase, sarcomeric mitochondrial	
3009	TAR03009	568	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	
3011	TAR03011	2616	Ganglioside GM2 activator	
3012	TAR03012	5618	ADP-ribosylation factor 4	
3013	TAR03013	907	Glutathione peroxidase 2	
3014	TAR03014	4098	Gamma-aminobutyric-acid receptor subunit beta-1	
3015	TAR03015	5480	Pituitary adenylate cyclase-activating polypeptide	
3016	TAR03016	6037	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	
3017	TAR03017	222	DNA ligase 1	
3018	TAR03018	3943	Peptidyl-glycine alpha-amidating monooxygenase	
3019	TAR03019	152	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	
3020	TAR03020	1056	Gamma-glutamyltranspeptidase 1	
3022	TAR03022	6487	Casein kinase II subunit alpha'	
3023	TAR03023	1787	Nuclear factor NF-kappa-B p105 subunit	
3024	TAR03024	265	Transcobalamin-1	
3025	TAR03025	6235	Cyclin-A2	
3026	TAR03026	4101	Proteasome subunit beta type 1	
3027	TAR03027	6491	Cytochrome c oxidase subunit 5A, mitochondrial	
3028	TAR03028	1108	Calpastatin	
3029	TAR03029	5901	T-cell surface glycoprotein CD3 zeta chain	
3030	TAR03030	6315	V-type proton ATPase subunit B, brain isoform	
3031	TAR03031	349	Serine--pyruvate aminotransferase	
3032	TAR03032	4245	Voltage-dependent anion-selective channel protein 1	
3033	TAR03033	4001	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	
3034	TAR03034	911	Glutathione peroxidase 3	
3035	TAR03035	5626	Nucleoside diphosphate kinase B	
3036	TAR03036	6357	Cytochrome b-c1 complex subunit 2, mitochondrial	
3037	TAR03037	3988	Protein-glutamine gamma-glutamyltransferase K	
3038	TAR03038	3514	Granulysin	
3039	TAR03039	604	Vitamin K-dependent protein Z	
3040	TAR03040	6212	Tubulin gamma-1 chain	
3041	TAR03041	252	Tryptophanyl-tRNA synthetase, cytoplasmic	
3042	TAR03042	6680	Cofilin-1	
3043	TAR03043	6115	Gamma-aminobutyric acid receptor subunit rho-3	
3044	TAR03044	172	Potassium channel subfamily K member 1	
3045	TAR03045	41	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	
3046	TAR03046	4814	Copper transport protein ATOX1	
3047	TAR03047	4145	Phosphatidylinositol 3-kinase regulatory subunit beta	
3048	TAR03048	190	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4	
3049	TAR03049	6090	Gamma-aminobutyric acid receptor subunit pi	
3050	TAR03050	3999	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	
3051	TAR03051	794	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific	
3052	TAR03052	602	Acyl carrier protein, mitochondrial	
3053	TAR03053	340	Apoptotic protease-activating factor 1	
3054	TAR03054	1410	Oxidoreductase	
3055	TAR03055	6418	Proteasome subunit alpha type-7	
3056	TAR03056	4017	5-oxoprolinase	
3057	TAR03057	759	Free fatty acid receptor 1	
3058	TAR03058	4029	Microsomal glutathione S-transferase 3	
3059	TAR03059	4515	Peripheral plasma membrane protein CASK	
3060	TAR03060	3922	Phospholipase D2	
3061	TAR03061	6359	Cytochrome b-c1 complex subunit 8	
3062	TAR03062	6361	Cytochrome b-c1 complex subunit 10	
3063	TAR03063	6761	Actin-related protein 2/3 complex subunit 3	
3064	TAR03064	5676	Axin-1	
3065	TAR03065	727	Serine palmitoyltransferase 2	
3066	TAR03066	218	Monocarboxylate transporter 5	
3067	TAR03067	429	Monocarboxylate transporter 6	
3068	TAR03068	4123	Histone deacetylase 3	
3069	TAR03069	195	Monocarboxylate transporter 7	
3070	TAR03070	500	Monocarboxylate transporter 4	
3071	TAR03071	6763	Actin-related protein 2/3 complex subunit 5	
3072	TAR03072	180	D-3-phosphoglycerate dehydrogenase	
3073	TAR03073	555	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	
3074	TAR03074	58	Cationic amino acid transporter 4	
3075	TAR03075	4082	Proline oxidase, mitochondrial	
3076	TAR03076	6290	Death-associated protein kinase 3	
3077	TAR03077	4018	Glutamate receptor delta-2 subunit	
3078	TAR03078	5432	Trafficking protein particle complex subunit 3	
3079	TAR03079	270	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	
3080	TAR03080	343	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial	
3082	TAR03082	4382	Sulfotransferase family cytosolic 1B member 1	
3083	TAR03083	851	5'-AMP-activated protein kinase subunit beta-2	
3084	TAR03084	4079	Lipoic acid synthetase, mitochondrial	
3085	TAR03085	636	Mitochondrial carnitine/acylcarnitine carrier protein	
3086	TAR03086	669	Asparaginyl-tRNA synthetase, cytoplasmic	
3087	TAR03087	6862	Aldo-keto reductase family 1 member B10	
3088	TAR03088	675	Leucine carboxyl methyltransferase 2	
3089	TAR03089	591	Glutamate [NMDA] receptor subunit 3B	
3090	TAR03090	1053	BC269730_2	
3091	TAR03091	4011	Beta-1,4-galactosyltransferase 3	
3092	TAR03092	5619	GDP-mannose 4,6 dehydratase	
3093	TAR03093	6282	Glycylpeptide N-tetradecanoyltransferase 2	
3094	TAR03094	6216	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	
3095	TAR03095	956	Mannose-6-phosphate receptor-binding protein 1	
3096	TAR03096	1759	85 kDa calcium-independent phospholipase A2	
3097	TAR03097	2101	Glutathione-requiring prostaglandin D synthase	
3098	TAR03098	6010	Thiamine transporter 1	
3099	TAR03099	4113	Voltage-dependent L-type calcium channel subunit alpha-1F	
3100	TAR03100	1716	Tripartite motif-containing protein 13	
3101	TAR03101	6195	Matrix metalloproteinase-20	
3102	TAR03102	959	Receptor activity-modifying protein 1	
3103	TAR03103	960	Receptor activity-modifying protein 2	
3104	TAR03104	4013	Beta-1,4-galactosyltransferase 2	
3105	TAR03105	3473	Cathepsin L2	
3106	TAR03106	38	Cystinosin	
3107	TAR03107	1102	Low affinity immunoglobulin gamma Fc region receptor III-B	
3108	TAR03108	6697	Rho-associated protein kinase 2	
3109	TAR03109	374	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	
3110	TAR03110	6341	Serine/threonine-protein kinase/endoribonuclease IRE1	
3111	TAR03111	214	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	
3112	TAR03112	6129	Carbonic anhydrase-related protein 11	
3113	TAR03113	6741	Peroxisomal 3,2-trans-enoyl-CoA isomerase	
3114	TAR03114	262	Calcium-binding mitochondrial carrier protein Aralar1	
3115	TAR03115	6783	Trafficking protein particle complex subunit 6A	
3116	TAR03116	1202	10-formyltetrahydrofolate dehydrogenase	
3117	TAR03117	4094	Gamma-aminobutyric acid type B receptor, subunit 2	
3118	TAR03118	6197	Matrix metalloproteinase-23	
3119	TAR03119	4071	Short-chain dehydrogenase/reductase 3	
3120	TAR03120	3940	Gamma-butyrobetaine dioxygenase	
3121	TAR03121	118	Organic cation/carnitine transporter 2	
3122	TAR03122	5360	High-affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A	
3123	TAR03123	3408	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3	
3124	TAR03124	3985	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 2	
3125	TAR03125	3874	Proline synthetase co-transcribed bacterial homolog protein	
3126	TAR03126	917	Glutaminase kidney isoform, mitochondrial	
3127	TAR03127	746	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	
